titulo;descripcion;categoria;latitud;longitud;fecha_hecho
Centro clandestino de detención 1051-COMISARÍA 3ª DE LA MATANZA (VILLA MADERO);Centro Clandestino de Detención (CCD) 'COMISARÍA 3ª DE LA MATANZA (VILLA MADERO)', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: GRAL. PEDERNERA 947 · CIUDAD MADERO · LA MATANZA · BUENOS AIRES. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-34.6849055;-58.5037291;24/03/1976 00:00:00
Centro clandestino de detención 1053-COMISARÍA DE BRAGADO;Centro Clandestino de Detención (CCD) 'COMISARÍA DE BRAGADO', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: BELGRANO 1141 · BRAGADO · BUENOS AIRES. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-35.1146568;-60.4908318;24/03/1976 00:00:00
Centro clandestino de detención 1054-DESTACAMENTO DE GDOR. CASTRO;Centro Clandestino de Detención (CCD) 'DESTACAMENTO DE GDOR. CASTRO', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: SAN JUAN s/nº · GDOR. CASTRO · SAN PEDRO · BUENOS AIRES. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-33.6589312;-59.8685346;24/03/1976 00:00:00
Centro clandestino de detención 1055-COMISARÍA 24ª DE CAPITAL FEDERAL;Centro Clandestino de Detención (CCD) 'COMISARÍA 24ª DE CAPITAL FEDERAL', que funcionó en un predio de 'POLICÍA FEDERAL'. Ubicación: PINZÓN 456 · La Boca · CAPITAL FEDERAL. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-34.6341535;-58.3605267;24/03/1976 00:00:00
Centro clandestino de detención 1056-COMISARÍA 31ª DE CAPITAL FEDERAL;Centro Clandestino de Detención (CCD) 'COMISARÍA 31ª DE CAPITAL FEDERAL', que funcionó en un predio de 'POLICÍA FEDERAL'. Ubicación: Av. CABILDO 232 · Palermo · CAPITAL FEDERAL. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-34.5733708;-58.439275;24/03/1976 00:00:00
Centro clandestino de detención 1057-COMISARÍA 28ª DE CAPITAL FEDERAL;Centro Clandestino de Detención (CCD) 'COMISARÍA 28ª DE CAPITAL FEDERAL', que funcionó en un predio de 'POLICÍA FEDERAL'. Ubicación: Av. VÉLEZ SARSFIELD 170 · Barracas · CAPITAL FEDERAL. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-34.6361258;-58.3900086;24/03/1976 00:00:00
Centro clandestino de detención 1058-COMISARÍA 30ª DE CAPITAL FEDERAL;Centro Clandestino de Detención (CCD) 'COMISARÍA 30ª DE CAPITAL FEDERAL', que funcionó en un predio de 'POLICÍA FEDERAL'. Ubicación: GRAL. HORNOS 768 (o CALIFORNIA 1850 o sobre Av. IRIARTE) · Barracas · CAPITAL FEDERAL. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-34.6359048;-58.3766747;24/03/1976 00:00:00
Centro clandestino de detención 1059-COMISARÍA DE AYACUCHO;Centro Clandestino de Detención (CCD) 'COMISARÍA DE AYACUCHO', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: AYACUCHO · BUENOS AIRES. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-37.1502686;-58.4829712;24/03/1976 00:00:00
Centro clandestino de detención 1060-RODEO DEL ALTO (PREDIO CÍRCULO DE SUBOFICIALES DEL EJÉRCITO);Centro Clandestino de Detención (CCD) 'RODEO DEL ALTO (PREDIO CÍRCULO DE SUBOFICIALES DEL EJÉRCITO)', que funcionó en un predio de 'EJÉRCITO (PREDIO MILITAR)'. Ubicación: Ruta Prov. Nº 20 (Camino a Juana Koslay) · SAN LUIS · LA CAPITAL · SAN LUIS. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-33.2863356;-66.2584914;24/03/1976 00:00:00
Centro clandestino de detención 1061-COMISARÍA 8ª DE SANTIAGO DEL ESTERO;Centro Clandestino de Detención (CCD) 'COMISARÍA 8ª DE SANTIAGO DEL ESTERO', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: Av. AGUIRRE (S) 790 · SANTIAGO DEL ESTERO · CAPITAL · SANTIAGO DEL ESTERO. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-27.8112697;-64.265781;24/03/1976 00:00:00
"Centro clandestino de detención 1062-ESCUADRÓN 20 ""ORÁN"" DE GENDARMERÍA NACIONAL";"Centro Clandestino de Detención (CCD) 'ESCUADRÓN 20 ""ORÁN"" DE GENDARMERÍA NACIONAL', que funcionó en un predio de 'GENDARMERÍA NACIONAL'. Ubicación: MISIÓN ZENTA s/nº · SAN RAMÓN DE LA NUEVA ORÁN · ORÁN · SALTA. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-23.1382409;-64.318462;24/03/1976 00:00:00
Centro clandestino de detención 1063-CASA OPERATIVA EN CALLE BACACAY;Centro Clandestino de Detención (CCD) 'CASA OPERATIVA EN CALLE BACACAY', que funcionó en un predio de 'PARTICULAR (VIVIENDA O SIMILAR)'. Ubicación: BACACAY 4232 · Vélez Sarsfield · CAPITAL FEDERAL. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-34.6327508;-58.4868557;24/03/1976 00:00:00
Centro clandestino de detención 1064-QUINCHO DEL ARROYO ZAIMÁN;Centro Clandestino de Detención (CCD) 'QUINCHO DEL ARROYO ZAIMÁN', que funcionó en un predio de 'SERVICIO PENITENCIARIO PROVINCIAL (PREDIO)'. Ubicación: Av. CABO DE HORNOS (detrás de Cárcel de Encausados) · Miguel Lanús · POSADAS · CAPITAL · MISIONES. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-27.4275801;-55.9152037;24/03/1976 00:00:00
"Centro clandestino de detención 1065-HOSPITAL ""DR. RAMÓN MADARIAGA""";"Centro Clandestino de Detención (CCD) 'HOSPITAL ""DR. RAMÓN MADARIAGA""', que funcionó en un predio de 'HOSPITAL PÚBLICO'. Ubicación: Av. LÓPEZ TORRES 1177 · POSADAS · CAPITAL · MISIONES. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-27.3904941;-55.893275;24/03/1976 00:00:00
Centro clandestino de detención 1066-DESTACAMENTO SANTA ANA DE PREFECTURA;Centro Clandestino de Detención (CCD) 'DESTACAMENTO SANTA ANA DE PREFECTURA', que funcionó en un predio de 'PREFECTURA NAVAL'. Ubicación: SANTA ANA · CANDELARIA · MISIONES. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-27.3692482;-55.5817447;24/03/1976 00:00:00
Centro clandestino de detención 1067-DESTACAMENTO POLICIAL DE SANTA INÉS;Centro Clandestino de Detención (CCD) 'DESTACAMENTO POLICIAL DE SANTA INÉS', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: Sobre Ruta Nac. Nº 105 (frente al ingreso del Establecimiento de la familia Núñez) · SANTA INÉS · CAPITAL · MISIONES. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-27.527567;-55.858341;24/03/1976 00:00:00
"Centro clandestino de detención 1068-DESTACAMENTO POLICIAL ""PINDAYTÍ""";"Centro Clandestino de Detención (CCD) 'DESTACAMENTO POLICIAL ""PINDAYTÍ""', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: Colonia Pindaytí · ARISTÓBULO DEL VALLE · CAINGUÁS · MISIONES. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-27.3120972;-54.6868086;24/03/1976 00:00:00
Centro clandestino de detención 1069-LA INTERMEDIA;Centro Clandestino de Detención (CCD) 'LA INTERMEDIA', que funcionó en un predio de 'PARTICULAR (VIVIENDA O SIMILAR)'. Ubicación: Autopista Rosario-Santa Fe (frente a estación de servicio ACA) · Villa La Ribera · TIMBÚES · SAN LORENZO · SANTA FE. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-32.6376562;-60.8180591;24/03/1976 00:00:00
"Centro clandestino de detención 1070-ESCUELA ""OSVALDO MAGNASCO""";"Centro Clandestino de Detención (CCD) 'ESCUELA ""OSVALDO MAGNASCO""', que funcionó en un predio de 'ESTABLECIMIENTO EDUCATIVO'. Ubicación: Av. OVIDIO LAGOS 1502 (y E. ZEBALLOS) · ROSARIO · SANTA FE. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-32.9509467;-60.6637567;24/03/1976 00:00:00
Centro clandestino de detención 1071-COMANDO DE BRIGADA DE INFANTERÍA AEROTRANSPORTADA IV UNIDAD DE COMANDO ÁREA 311;Centro Clandestino de Detención (CCD) 'COMANDO DE BRIGADA DE INFANTERÍA AEROTRANSPORTADA IV UNIDAD DE COMANDO ÁREA 311', que funcionó en un predio de 'EJÉRCITO'. Ubicación: CÓRDOBA · CAPITAL · CÓRDOBA. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-31.4200833;-64.1887761;24/03/1976 00:00:00
Centro clandestino de detención 1072-LA CASITA DEL ROWING;Centro Clandestino de Detención (CCD) 'LA CASITA DEL ROWING', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: A la vera de Arroyo Zaimán (actualmente bajo agua por reconstrucción costera) · Barrio Rowing · POSADAS · CAPITAL · MISIONES. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-27.4066327;-55.8940107;24/03/1976 00:00:00
Centro clandestino de detención 1073-COMISARÍA 1ª DE ALTA GRACIA;Centro Clandestino de Detención (CCD) 'COMISARÍA 1ª DE ALTA GRACIA', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: ALTA GRACIA · SANTA MARÍA · CÓRDOBA. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-31.6584428;-64.4273429;24/03/1976 00:00:00
Centro clandestino de detención 1074-BATALLÓN DE ARSENALES 121 UNIDAD DE COMANDO ÁREA 211;Centro Clandestino de Detención (CCD) 'BATALLÓN DE ARSENALES 121 UNIDAD DE COMANDO ÁREA 211', que funcionó en un predio de 'EJÉRCITO'. Ubicación: Ruta Nac. Nº 11 s/nº · FRAY LUIS BELTRÁN · SAN LORENZO · SANTA FE. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-32.8339032;-60.7108828;24/03/1976 00:00:00
Centro clandestino de detención 1077-COMISARÍA 14ª DE CUTRAL CO;Centro Clandestino de Detención (CCD) 'COMISARÍA 14ª DE CUTRAL CO', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: CARLOS H. RODRÍGUEZ 230 · CUTRAL CO · CONFLUENCIA · NEUQUÉN. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-38.9338248;-69.2315198;24/03/1976 00:00:00
"Centro clandestino de detención 1078-UNIDAD PENITENCIARIA 1 DE PARANÁ (""CASA DEL DIRECTOR"")";"Centro Clandestino de Detención (CCD) 'UNIDAD PENITENCIARIA 1 DE PARANÁ (""CASA DEL DIRECTOR"")', que funcionó en un predio de 'SERVICIO PENITENCIARIO PROVINCIAL'. Ubicación: PARANÁ · ENTRE RÍOS. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-31.7413197;-60.5115471;24/03/1976 00:00:00
Centro clandestino de detención 1079-COMISARÍA DE LA TOMA;Centro Clandestino de Detención (CCD) 'COMISARÍA DE LA TOMA', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: LA TOMA · CNEL. PRINGLES · SAN LUIS. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-33.0548161;-65.6174943;24/03/1976 00:00:00
Centro clandestino de detención 1080-LA ESCUELITA (EX COMISARÍA 2ª);Centro Clandestino de Detención (CCD) 'LA ESCUELITA (EX COMISARÍA 2ª)', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: Av. JUSTO DARACT 1408 (entre Av. ESPAÑA y EJÉRCITO DE LOS ANDES) · SAN LUIS · LA CAPITAL · SAN LUIS. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-33.2924381;-66.3362775;24/03/1976 00:00:00
Centro clandestino de detención 1081-PREFECTURA BAHÍA BLANCA;Centro Clandestino de Detención (CCD) 'PREFECTURA BAHÍA BLANCA', que funcionó en un predio de 'PREFECTURA NAVAL'. Ubicación: Av. TEÓFILO SALUSTIO entre GUARDACOSTAS RÍO IGUAZÚ y GUARDACOSTAS ISLAS MALVINAS · ING. WHITE · BAHÍA BLANCA · BUENOS AIRES. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-38.7886169;-62.273144;24/03/1976 00:00:00
"Centro clandestino de detención 1082-POLICÍA DE ESTABLECIMIENTOS NAVALES (BASE NAVAL ""PUERTO BELGRANO"")";"Centro Clandestino de Detención (CCD) 'POLICÍA DE ESTABLECIMIENTOS NAVALES (BASE NAVAL ""PUERTO BELGRANO"")', que funcionó en un predio de 'ARMADA'. Ubicación: Av. COLÓN al 100 _ ""Sector lindero al Puesto Nº 1"" _ Base Naval de Puerto Belgrano · PUERTO BELGRANO · CNEL. DE MARINA L. ROSALES · BUENOS AIRES. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-38.884715;-62.096344;24/03/1976 00:00:00
Centro clandestino de detención 1083-COMISARÍA 12ª DE VOLCÁN;Centro Clandestino de Detención (CCD) 'COMISARÍA 12ª DE VOLCÁN', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: VOLCÁN · TUMBAYA · JUJUY. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-23.9160386;-65.4666467;24/03/1976 00:00:00
Centro clandestino de detención 1084-DESTACAMENTO DE TUMBAYA;Centro Clandestino de Detención (CCD) 'DESTACAMENTO DE TUMBAYA', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: TUMBAYA · JUJUY. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-23.8577193;-65.4675856;24/03/1976 00:00:00
Centro clandestino de detención 1085-ESCUELA DE INSTRUCCIÓN ANDINA UNIDAD DE COMANDO ÁREA 524;Centro Clandestino de Detención (CCD) 'ESCUELA DE INSTRUCCIÓN ANDINA UNIDAD DE COMANDO ÁREA 524', que funcionó en un predio de 'EJÉRCITO'. Ubicación: Av. EXEQUIEL BUSTILLO Km 9/500 · SAN CARLOS DE BARILOCHE · BARILOCHE · RÍO NEGRO. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-41.0576342;-71.5312582;24/03/1976 00:00:00
Centro clandestino de detención 1086-COMISARÍA 2ª DE SAN CARLOS DE BARILOCHE;Centro Clandestino de Detención (CCD) 'COMISARÍA 2ª DE SAN CARLOS DE BARILOCHE', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: Centro Cívico · SAN CARLOS DE BARILOCHE · BARILOCHE · RÍO NEGRO. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-41.133496;-71.3102123;24/03/1976 00:00:00
Centro clandestino de detención 1087-BATALLÓN DE INGENIEROS DE CONSTRUCCIONES 181 UNIDAD DE COMANDO ÁREA 521;Centro Clandestino de Detención (CCD) 'BATALLÓN DE INGENIEROS DE CONSTRUCCIONES 181 UNIDAD DE COMANDO ÁREA 521', que funcionó en un predio de 'EJÉRCITO'. Ubicación: Ruta Nac. Nº 22 s/nº · NEUQUÉN · CONFLUENCIA · NEUQUÉN. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-38.9594877;-68.058706;24/03/1976 00:00:00
"Centro clandestino de detención 1088-DELEGACIÓN ""JUJUY"" DE LA POLICÍA FEDERAL";"Centro Clandestino de Detención (CCD) 'DELEGACIÓN ""JUJUY"" DE LA POLICÍA FEDERAL', que funcionó en un predio de 'POLICÍA FEDERAL'. Ubicación: CANÓNIGO GORRITI 259 · SAN SALVADOR DE JUJUY · DR. MANUEL BELGRANO · JUJUY. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-24.185598;-65.298609;24/03/1976 00:00:00
Centro clandestino de detención 1089-COMISARÍA 22ª DE YUTO;Centro Clandestino de Detención (CCD) 'COMISARÍA 22ª DE YUTO', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: SÁNCHEZ DE BUSTAMANTE s/nº · YUTO · LEDESMA · JUJUY. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-23.6391207;-64.4765383;24/03/1976 00:00:00
Centro clandestino de detención 1090-COMISARÍA DE USHUAIA;Centro Clandestino de Detención (CCD) 'COMISARÍA DE USHUAIA', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: USHUAIA · TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-54.8019121;-68.3029511;24/03/1976 00:00:00
Centro clandestino de detención 1091-DIVISIÓN DE INVESTIGACIONES DE LA POLICÍA DE CATAMARCA;Centro Clandestino de Detención (CCD) 'DIVISIÓN DE INVESTIGACIONES DE LA POLICÍA DE CATAMARCA', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: TUCUMÁN y CHACABUCO · SAN FDO. DEL VALLE DE CATAMARCA · CAPITAL · CATAMARCA. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-28.470514;-65.774338;24/03/1976 00:00:00
Centro clandestino de detención 1092-COMISARÍA 2ª DE BAHÍA BLANCA;Centro Clandestino de Detención (CCD) 'COMISARÍA 2ª DE BAHÍA BLANCA', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: ROCA 557 · BAHÍA BLANCA · BUENOS AIRES. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-38.7205125;-62.2779022;24/03/1976 00:00:00
Centro clandestino de detención 1093-COMISARÍA DE OLTA;Centro Clandestino de Detención (CCD) 'COMISARÍA DE OLTA', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: OLTA · GRAL. BELGRANO · LA RIOJA. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-30.6295532;-66.2636404;24/03/1976 00:00:00
Centro clandestino de detención 1094-COMISARÍA 5ª DE SANTIAGO DEL ESTERO;Centro Clandestino de Detención (CCD) 'COMISARÍA 5ª DE SANTIAGO DEL ESTERO', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: ALFONSO QUINZIO 3 · SANTIAGO DEL ESTERO · CAPITAL · SANTIAGO DEL ESTERO. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-27.7772799;-64.2769748;24/03/1976 00:00:00
Centro clandestino de detención 1095-COMISARÍA 1ª DE SANTIAGO DEL ESTERO;Centro Clandestino de Detención (CCD) 'COMISARÍA 1ª DE SANTIAGO DEL ESTERO', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: Av. ROCA (N) 1032 (ubicación aproximada en mapa) · SANTIAGO DEL ESTERO · CAPITAL · SANTIAGO DEL ESTERO. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-27.7696455;-64.2695692;24/03/1976 00:00:00
Centro clandestino de detención 1096-DESTACAMENTO DE EXPLORACIÓN DE CABALLERÍA DE MONTAÑA 141 (C5) UNIDAD DE COMANDO ÁREA 322;Centro Clandestino de Detención (CCD) 'DESTACAMENTO DE EXPLORACIÓN DE CABALLERÍA DE MONTAÑA 141 (C5) UNIDAD DE COMANDO ÁREA 322', que funcionó en un predio de 'EJÉRCITO'. Ubicación: SALTA · CAPITAL · SALTA. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-24.7821269;-65.4231976;24/03/1976 00:00:00
Centro clandestino de detención 1097-COMISARÍA DE EL BOLSÓN;Centro Clandestino de Detención (CCD) 'COMISARÍA DE EL BOLSÓN', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: EL BOLSÓN · BARILOCHE · RÍO NEGRO. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-41.1565437;-71.319013;24/03/1976 00:00:00
"Centro clandestino de detención 1098-ESCUADRÓN 35 ""EL BOLSÓN"" DE GENDARMERÍA NACIONAL";"Centro Clandestino de Detención (CCD) 'ESCUADRÓN 35 ""EL BOLSÓN"" DE GENDARMERÍA NACIONAL', que funcionó en un predio de 'GENDARMERÍA NACIONAL'. Ubicación: Ruta Nac. Nº 40 y LAS HERAS · EL BOLSÓN · BARILOCHE · RÍO NEGRO. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-31.5339718;-68.5148934;24/03/1976 00:00:00
"Centro clandestino de detención 1099-ESCUADRÓN 34 ""BARILOCHE"" DE GENDARMERÍA NACIONAL";"Centro Clandestino de Detención (CCD) 'ESCUADRÓN 34 ""BARILOCHE"" DE GENDARMERÍA NACIONAL', que funcionó en un predio de 'GENDARMERÍA NACIONAL'. Ubicación: MÑOR. FAGNANO 551 · SAN CARLOS DE BARILOCHE · BARILOCHE · RÍO NEGRO. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-41.1418018;-71.3032742;24/03/1976 00:00:00
Centro clandestino de detención 1100-COMISARÍA DE PLOTTIER;Centro Clandestino de Detención (CCD) 'COMISARÍA DE PLOTTIER', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: PLOTTIER · CONFLUENCIA · NEUQUÉN. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-38.9475672;-68.22885;24/03/1976 00:00:00
Centro clandestino de detención 1101-ALCAIDÍA DE NEUQUÉN;Centro Clandestino de Detención (CCD) 'ALCAIDÍA DE NEUQUÉN', que funcionó en un predio de 'SERVICIO PENITENCIARIO PROVINCIAL'. Ubicación: MTRO. JOAQUÍN GONZÁLEZ y CÓRDOBA · NEUQUÉN · CONFLUENCIA · NEUQUÉN. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-38.9518998;-68.0548228;24/03/1976 00:00:00
Centro clandestino de detención 1102-JEFATURA DE POLICÍA DE LA PROVINCIA DE NEUQUÉN;Centro Clandestino de Detención (CCD) 'JEFATURA DE POLICÍA DE LA PROVINCIA DE NEUQUÉN', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: MTRO. JOAQUÍN GONZÁLEZ y MENDOZA o TTE. GRAL. PABLO RICCHIERI 775 · NEUQUÉN · CONFLUENCIA · NEUQUÉN. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-38.9518998;-68.0548228;24/03/1976 00:00:00
Centro clandestino de detención 1103-COMANDO DE BRIGADA DE INFANTERÍA DE MONTAÑA VI UNIDAD DE COMANDO SUBZONA 52;Centro Clandestino de Detención (CCD) 'COMANDO DE BRIGADA DE INFANTERÍA DE MONTAÑA VI UNIDAD DE COMANDO SUBZONA 52', que funcionó en un predio de 'EJÉRCITO'. Ubicación: Av. ARGENTINA 642 · NEUQUÉN · CONFLUENCIA · NEUQUÉN. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-38.9481733;-68.0592668;24/03/1976 00:00:00
Centro clandestino de detención 1104-COMPAÑÍA DE COMUNICACIONES DE MONTAÑA 6;Centro Clandestino de Detención (CCD) 'COMPAÑÍA DE COMUNICACIONES DE MONTAÑA 6', que funcionó en un predio de 'EJÉRCITO'. Ubicación: JUAN JULIÁN LASTRA 2700 · NEUQUÉN · CONFLUENCIA · NEUQUÉN. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-38.9599213;-68.0967594;24/03/1976 00:00:00
Centro clandestino de detención 1105-GRUPO DE ARTILLERÍA DE MONTAÑA 6 UNIDAD DE COMANDO ÁREA 523;Centro Clandestino de Detención (CCD) 'GRUPO DE ARTILLERÍA DE MONTAÑA 6 UNIDAD DE COMANDO ÁREA 523', que funcionó en un predio de 'EJÉRCITO'. Ubicación: Ruta Nac. Nº 234 s/nº · JUNÍN DE LOS ANDES · HUILICHES · NEUQUÉN. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-22.1055695;-65.5995798;24/03/1976 00:00:00
Centro clandestino de detención 1106-COMISARÍA DE PLAZA HUINCUL;Centro Clandestino de Detención (CCD) 'COMISARÍA DE PLAZA HUINCUL', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: PLAZA HUINCUL · CONFLUENCIA · NEUQUÉN. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-38.9308121;-69.2034404;24/03/1976 00:00:00
Centro clandestino de detención 1107-HOSPITAL RURAL DE CUTRAL CO;Centro Clandestino de Detención (CCD) 'HOSPITAL RURAL DE CUTRAL CO', que funcionó en un predio de 'HOSPITAL PÚBLICO'. Ubicación: SÁENZ PEÑA y ALBERDI · CUTRAL CO · CONFLUENCIA · NEUQUÉN. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-38.9398372;-69.2311944;24/03/1976 00:00:00
Centro clandestino de detención 1108-UNIDAD PENAL 5 DE GRAL. ROCA;Centro Clandestino de Detención (CCD) 'UNIDAD PENAL 5 DE GRAL. ROCA', que funcionó en un predio de 'SERVICIO PENITENCIARIO FEDERAL'. Ubicación: BUENOS AIRES s/nº · GRAL. ROCA · RÍO NEGRO. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-39.032803;-67.5892227;24/03/1976 00:00:00
Centro clandestino de detención 1109-HOSPITAL REGIONAL DE NEUQUÉN;Centro Clandestino de Detención (CCD) 'HOSPITAL REGIONAL DE NEUQUÉN', que funcionó en un predio de 'HOSPITAL PÚBLICO'. Ubicación: BUENOS AIRES 450 · NEUQUÉN · CONFLUENCIA · NEUQUÉN. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-38.9502143;-68.0573923;24/03/1976 00:00:00
"Centro clandestino de detención 1110-ESCUADRÓN 33 ""SAN MARTÍN DE LOS ANDES"" DE GENDARMERÍA NACIONAL";"Centro Clandestino de Detención (CCD) 'ESCUADRÓN 33 ""SAN MARTÍN DE LOS ANDES"" DE GENDARMERÍA NACIONAL', que funcionó en un predio de 'GENDARMERÍA NACIONAL'. Ubicación: GRAL. ROCA 901 · SAN MARTÍN DE LOS ANDES · LÁCAR · NEUQUÉN. Actualmente es un Espacio para la Memoria.";Centro Clandestino de Detención;-40.1555067;-71.3502035;24/03/1976 00:00:00
Centro clandestino de detención 1112-REGIMIENTO DE INFANTERÍA DE MONTAÑA 26 UNIDAD DE COMANDO ÁREA 523;Centro Clandestino de Detención (CCD) 'REGIMIENTO DE INFANTERÍA DE MONTAÑA 26 UNIDAD DE COMANDO ÁREA 523', que funcionó en un predio de 'EJÉRCITO'. Ubicación: Ruta Nac. Nº 234 s/nº · JUNÍN DE LOS ANDES · HUILICHES · NEUQUÉN. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-22.1055695;-65.5995798;24/03/1976 00:00:00
Centro clandestino de detención 1114-DESTACAMENTO POLICIAL DE GÜER AIKE;Centro Clandestino de Detención (CCD) 'DESTACAMENTO POLICIAL DE GÜER AIKE', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: RÍO GALLEGOS · GÜER AIKE · SANTA CRUZ. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-51.6230485;-69.2168291;24/03/1976 00:00:00
Centro clandestino de detención 1115-COMISARÍA 3ª DE FORMOSA;Centro Clandestino de Detención (CCD) 'COMISARÍA 3ª DE FORMOSA', que funcionó en un predio de 'POLICÍA PROVINCIAL'. Ubicación: CNEL. BOGADO 799 · FORMOSA · FORMOSA. Actualmente es un Espacio para la Memoria.;Centro Clandestino de Detención;-26.174168;-58.177251;24/03/1976 00:00:00
